,year,month,article,qid,monthly_pageviews
582,2024,1,Breakaway,Q666168,2529.0
583,2024,1,Brick House,Q4965917,2527.0
584,2024,1,Mull of Kintyre,Q1952215,2525.0
585,2024,1,Magic,Q1750363,2524.0
586,2024,1,Strawberry Wine,Q7622507,2523.0
587,2024,1,Rush,Q120639015,2517.0
588,2024,1,Lovesong,Q786392,2508.0
589,2024,1,Faith,Q1393546,2507.0
590,2024,1,China Girl,Q2551963,2503.0
591,2024,1,I'm a Man,Q5966981,2502.0
592,2024,1,3D,Q122807395,2495.0
593,2024,1,Roar,Q14559271,2492.0
594,2024,1,Heaven,Q1319686,2491.0
595,2024,1,Somebody to Love,Q1574701,2484.0
596,2024,1,Alright,Q19954301,2474.0
597,2024,1,Satisfaction,Q2709654,2473.0
598,2024,1,Strangers,Q122796175,2472.0
599,2024,1,Where the Wild Things Are,Q124040082,2472.0
600,2024,1,Stardust,Q1543022,2470.0
601,2024,1,Money,Q838973,2466.0
602,2024,1,Diamonds & Rust,Q1456492,2431.0
603,2024,1,Beautiful Girls,Q195534,2421.0
604,2024,1,Mamma Mia,Q1131308,2420.0
605,2024,1,Burn,Q14200893,2417.0
606,2024,1,Cotton Eye Joe,Q19875576,2408.0
607,2024,1,La Llorona,Q11297109,2392.0
608,2024,1,Physical,Q909121,2390.0
609,2024,1,Take a Bow,Q1729759,2388.0
610,2024,1,Ticket to Ride,Q959812,2379.0
611,2024,1,Fancy,Q15891138,2376.0
612,2024,1,Pony,Q7228435,2364.0
613,2024,1,High Hopes,Q54869049,2364.0
614,2024,1,Into the Night,Q6058113,2360.0
615,2024,1,Goodbye Yellow Brick Road,Q2454066,2357.0
616,2024,1,Mama Said Knock You Out,Q6745325,2356.0
617,2024,1,Nutshell,Q7070555,2354.0
618,2024,1,Delicate,Q50413227,2334.0
619,2024,1,New Year's Day,Q2237444,2331.0
620,2024,1,Beautiful Things,Q124422481,2323.0
621,2024,1,Lifestyle,Q17812766,2318.0
622,2024,1,Daniel,Q2731738,2317.0
623,2024,1,Sunny,Q2633886,2312.0
624,2024,1,Gypsy Woman,Q838912,2299.0
625,2024,1,The Best,Q1319098,2295.0
626,2024,1,Brick,Q2925118,2289.0
627,2024,1,Paparazzi,Q1025916,2287.0
628,2024,1,Señorita,Q64729088,2282.0
629,2024,1,Safe & Sound,Q154078,2276.0
630,2024,1,Happy New Year,Q571722,2275.0
631,2024,1,The Scientist,Q1991424,2273.0
632,2024,1,Our House,Q1164580,2267.0
633,2024,1,Pop,Q3908358,2265.0
634,2024,1,Mo Bamba,Q56283767,2261.0
635,2024,1,"Nel blu, dipinto di blu",Q598412,2252.0
636,2024,1,Luka,Q1849565,2245.0
637,2024,1,On the Road Again,Q528674,2241.0
638,2024,1,In Your Eyes,Q4122307,2232.0
639,2024,1,Tom Dooley,Q15817835,2230.0
640,2024,1,Runaway,Q285001,2229.0
641,2024,1,Love,Q6690258,2217.0
642,2024,1,Beauty and the Beast,Q2454384,2211.0
643,2024,1,Californication,Q2087371,2193.0
644,2024,1,Baby Blue,Q4838206,2185.0
645,2024,1,That's Life,Q3754019,2176.0
646,2024,1,Take a Bow,Q2263965,2168.0
647,2024,1,The Climb,Q1779390,2164.0
648,2024,1,Kim,Q3124224,2156.0
649,2024,1,I Wonder,Q55614229,2148.0
650,2024,1,Secret Agent Man,Q7443952,2127.0
651,2024,1,Positions,Q100707687,2126.0
652,2024,1,Faithfully,Q5431307,2119.0
653,2024,1,Stay with Me,Q16326586,2118.0
654,2024,1,Wild World,Q1848035,2111.0
655,2024,1,Give It to Me,Q1983076,2109.0
656,2024,1,Dirty Work,Q30597747,2101.0
657,2024,1,Life on Mars,Q2077201,2082.0
658,2024,1,Changes,Q2592385,2080.0
659,2024,1,This Love,Q1982114,2074.0
660,2024,1,This Is Me,Q47166818,2072.0
661,2024,1,Family Affair,Q1129536,2072.0
662,2024,1,Love Potion No. 9,Q3068179,2071.0
663,2024,1,Push It,Q17065877,2068.0
664,2024,1,One More Time,Q122750408,2066.0
665,2024,1,Weapon of Choice,Q48767503,2060.0
666,2024,1,Clocks,Q615063,2031.0
667,2024,1,Philadelphia Freedom,Q2575429,2024.0
668,2024,1,The Man,Q16386878,2022.0
669,2024,1,Disturbia,Q853621,2021.0
670,2024,1,Need You Now,Q500010,2016.0
671,2024,1,Some Nights,Q2697907,2016.0
672,2024,1,Back to Black,Q957761,2010.0
673,2024,1,Silver Lady,Q7516111,2004.0
674,2024,1,So What,Q1044354,1999.0
675,2024,1,Longview,Q545545,1986.0
676,2024,1,Soul Man,Q860467,1984.0
677,2024,1,Hot Stuff,Q1523310,1984.0
678,2024,1,Epic,Q1964791,1970.0
679,2024,1,Talking in Your Sleep,Q7679859,1966.0
680,2024,1,Rain on Me,Q94557088,1954.0
681,2024,1,White Wedding,Q7995524,1950.0
682,2024,1,Young and Beautiful,Q12252332,1946.0
683,2024,1,Juicy,Q2701727,1940.0
684,2024,1,You Light Up My Life,Q3572753,1933.0
685,2024,1,Yesterday,Q202698,1928.0
686,2024,1,Monster,Q2416813,1904.0
687,2024,1,Season of the Witch,Q7441904,1893.0
688,2024,1,Dark Lady,Q587272,1886.0
689,2024,1,New Year's Day,Q47034767,1884.0
690,2024,1,Breathe,Q904020,1873.0
691,2024,1,The Water Is Wide,Q7773706,1871.0
692,2024,1,Bodies,Q2565798,1871.0
693,2024,1,Ghost Town,Q55280919,1854.0
694,2024,1,The Twist,Q1541242,1840.0
695,2024,1,Heartless,Q2075331,1837.0
696,2024,1,Ether,Q3059276,1830.0
697,2024,1,Burn,Q2722509,1830.0
698,2024,1,B.O.B,Q4833847,1823.0
699,2024,1,Kiss,Q1427327,1820.0
700,2024,1,Blue Skies,Q885875,1812.0
701,2024,1,One Week,Q3882657,1812.0
702,2024,1,Circles,Q66839247,1810.0
703,2024,1,Lonely,Q100406799,1806.0
704,2024,1,Just Like Heaven,Q956305,1805.0
705,2024,1,Riptide,Q17151064,1788.0
706,2024,1,Cars,Q3512522,1786.0
707,2024,1,Break My Heart,Q88098498,1770.0
708,2024,1,China Grove,Q5099707,1769.0
709,2024,1,I Can See You,Q120459946,1768.0
710,2024,1,Fly Like an Eagle,Q3746896,1766.0
711,2024,1,One Last Breath,Q4822327,1765.0
712,2024,1,Fight the Power,Q1982366,1758.0
713,2024,1,Paranoid,Q910912,1754.0
714,2024,1,Dynamite,Q1269045,1742.0
715,2024,1,Starboy,Q27000439,1730.0
716,2024,1,The Book of Love,Q22043867,1729.0
717,2024,1,Name,Q6961497,1729.0
718,2024,1,Work,Q22305868,1721.0
719,2024,1,Best I Ever Had,Q1981875,1716.0
720,2024,1,The Look of Love,Q3521647,1707.0
721,2024,1,Rich Girl,Q7323270,1703.0
722,2024,1,Somebody to Love,Q744564,1702.0
723,2024,1,Centuries,Q18149349,1696.0
724,2024,1,Sonne,Q835804,1694.0
725,2024,1,All I Wanna Do,Q1142725,1688.0
726,2024,1,Panama,Q719732,1686.0
727,2024,1,Borderline,Q893426,1683.0
728,2024,1,Sensational,Q123273232,1680.0
729,2024,1,Black,Q2276212,1678.0
730,2024,1,Shia LaBeouf,Q25206229,1677.0
731,2024,1,You and I,Q189369,1664.0
732,2024,1,Spooky,Q7579119,1659.0
733,2024,1,Truly Madly Deeply,Q2544408,1657.0
734,2024,1,Against the Wind,Q4691104,1652.0
735,2024,1,Eye in the Sky,Q1338015,1641.0
736,2024,1,Ready or Not,Q604369,1640.0
737,2024,1,What You Won't Do for Love,Q7991506,1639.0
738,2024,1,The Hills,Q20648823,1627.0
739,2024,1,Dare,Q2736561,1626.0
740,2024,1,Woodstock,Q4993570,1615.0
741,2024,1,For You,Q18151111,1615.0
742,2024,1,Daddy,Q13293685,1604.0
743,2024,1,Fight Song,Q20058596,1604.0
744,2024,1,One Love,Q2464708,1597.0
745,2024,1,Brass Monkey,Q4957874,1597.0
746,2024,1,Alone,Q2097859,1594.0
747,2024,1,Songbird,Q7561222,1591.0
748,2024,1,Amarillo by Morning,Q18246583,1585.0
749,2024,1,Straight Up,Q1576265,1581.0
750,2024,1,Lost,Q116764603,1580.0
751,2024,1,Criminal,Q765054,1578.0
752,2024,1,Frozen,Q313351,1577.0
753,2024,1,All My Life,Q4729112,1577.0
754,2024,1,I Like It,Q2179388,1569.0
755,2024,1,Black Dog,Q1764403,1566.0
756,2024,1,First Person Shooter,Q123039481,1558.0
757,2024,1,Humble,Q29352319,1554.0
758,2024,1,Say Something,Q47499046,1549.0
759,2024,1,It Ain't My Fault,Q28465817,1543.0
760,2024,1,Valley Girl,Q7912077,1535.0
761,2024,1,Hero,Q933978,1525.0
762,2024,1,Shine,Q7497327,1521.0
763,2024,1,Intergalactic,Q6046503,1519.0
764,2024,1,Walking on Sunshine,Q2553905,1512.0
765,2024,1,For Whom the Bell Tolls,Q1129368,1505.0
766,2024,1,Angels,Q769491,1502.0
767,2024,1,Try Again,Q1077678,1499.0
768,2024,1,Magic Carpet Ride,Q3276876,1485.0
769,2024,1,The A Team,Q27319,1479.0
770,2024,1,Caravan,Q974709,1477.0
771,2024,1,Changes,Q1950768,1475.0
772,2024,1,The End,Q210301,1464.0
773,2024,1,POV,Q101002943,1461.0
774,2024,1,The Unforgiven,Q104208885,1449.0
775,2024,1,Lady,Q1800071,1448.0
776,2024,1,Around the World,Q2457967,1446.0
777,2024,1,Goodies,Q960371,1441.0
778,2024,1,What I Like About You,Q7991175,1438.0
779,2024,1,Body,Q102180867,1434.0
780,2024,1,Work It,Q1569320,1427.0
781,2024,1,Schism,Q2236558,1424.0
782,2024,1,Timber,Q15054054,1423.0
783,2024,1,Under You,Q119556746,1423.0
784,2024,1,Lateralus,Q23131,1420.0
785,2024,1,First Class,Q111550418,1405.0
786,2024,1,Unchained,Q7882509,1402.0
787,2024,1,You're My Best Friend,Q839848,1393.0
788,2024,1,Down,Q2275365,1391.0
789,2024,1,Deep Cover,Q935103,1389.0
790,2024,1,Payphone,Q738895,1387.0
791,2024,1,Head over Heels,Q3783876,1387.0
792,2024,1,Oh Well,Q7080555,1387.0
793,2024,1,End of the Line,Q3443475,1381.0
794,2024,1,Can't You See,Q5028999,1359.0
795,2024,1,I Like It,Q54805365,1356.0
796,2024,1,Don't Stop,Q2276614,1356.0
797,2024,1,Life During Wartime,Q6544768,1353.0
798,2024,1,Barbara Allen,Q3634587,1353.0
799,2024,1,Godzilla,Q5577027,1349.0
800,2024,1,Dazed and Confused,Q636563,1349.0
801,2024,1,Bloody Mary,Q4035220,1347.0
802,2024,1,Video Games,Q771253,1346.0
803,2024,1,Angry,Q122285084,1341.0
804,2024,1,212,Q783262,1341.0
805,2024,1,Hello,Q1603052,1332.0
806,2024,1,As Tears Go By,Q2263951,1332.0
807,2024,1,Princess Diana,Q117713758,1322.0
808,2024,1,All My Life,Q118945253,1321.0
809,2024,1,Yummy,Q79646941,1317.0
810,2024,1,Suge,Q65084553,1315.0
811,2024,1,All for Love,Q2529083,1298.0
812,2024,1,Deli,Q122143591,1297.0
813,2024,1,White Flag,Q539119,1297.0
814,2024,1,Island in the Sun,Q2724785,1293.0
815,2024,1,Rockin' Robin,Q49469,1287.0
816,2024,1,Freaky Friday,Q51220061,1286.0
817,2024,1,Singin' in the Rain,Q1187360,1286.0
818,2024,1,Problem,Q16736785,1285.0
819,2024,1,Plush,Q2013829,1282.0
820,2024,1,Dynamite,Q98073193,1273.0
821,2024,1,Love Song,Q276136,1273.0
822,2024,1,Bejeweled,Q114854687,1272.0
823,2024,1,Hold My Hand,Q111784795,1271.0
824,2024,1,Gypsy,Q5625317,1270.0
825,2024,1,If I Can't Have You,Q3302117,1262.0
826,2024,1,One,Q1165194,1260.0
827,2024,1,Hakuna Matata,Q1646614,1253.0
828,2024,1,Under the Influence,Q113669375,1248.0
829,2024,1,The Dance,Q7728806,1244.0
830,2024,1,Rich Girl,Q890210,1230.0
831,2024,1,Whatever,Q124321720,1230.0
832,2024,1,The Hustle,Q7741159,1226.0
833,2024,1,Sugar,Q18763681,1225.0
834,2024,1,Word Up!,Q1163530,1212.0
835,2024,1,Can't Get Enough,Q5028875,1209.0
836,2024,1,Let's Stay Together,Q1129496,1205.0
837,2024,1,Lovely,Q59771981,1202.0
838,2024,1,Nookie,Q1093259,1200.0
839,2024,1,Jackson,Q2393645,1200.0
840,2024,1,Only the Young,Q83397930,1190.0
841,2024,1,I'll Be,Q96381582,1189.0
842,2024,1,La Diabla,Q124353109,1188.0
843,2024,1,The Way,Q10858559,1187.0
844,2024,1,Tempted,Q7699046,1187.0
845,2024,1,Young Turks,Q4023065,1187.0
846,2024,1,Victoria's Secret,Q113576306,1186.0
847,2024,1,Airplanes,Q408972,1178.0
848,2024,1,Levon,Q1445935,1178.0
849,2024,1,Who Are You,Q2421169,1170.0
850,2024,1,Perfect Night,Q123332603,1154.0
851,2024,1,Honey,Q5893394,1152.0
852,2024,1,Maniac,Q171260,1152.0
853,2024,1,Sunset Blvd,Q7641235,1148.0
854,2024,1,I Saw the Light,Q1655256,1147.0
855,2024,1,Replay,Q1856876,1139.0
856,2024,1,Cocaine,Q2725356,1139.0
857,2024,1,Surrender,Q7646671,1134.0
858,2024,1,Drive,Q2708696,1128.0
859,2024,1,Anything Goes,Q4778332,1125.0
860,2024,1,Here We Go,Q5737524,1116.0
861,2024,1,La Mer,Q1638497,1110.0
862,2024,1,Peter Gunn,Q16966903,1104.0
863,2024,1,Frolic,Q118945325,1098.0
864,2024,1,Shower,Q17496216,1094.0
865,2024,1,Rude,Q17111037,1089.0
866,2024,1,Not Strong Enough,Q123943122,1089.0
867,2024,1,Buffalo Soldier,Q141552,1082.0
868,2024,1,Cool,Q1882159,1080.0
869,2024,1,Lonely Boy,Q17035096,1077.0
870,2024,1,Today,Q2758957,1075.0
871,2024,1,I'm Real,Q1058134,1073.0
872,2024,1,Shchedryk,Q865064,1070.0
873,2024,1,Rock and a Hard Place,Q112860785,1069.0
874,2024,1,Peg,Q7160503,1064.0
875,2024,1,Keep On Loving You,Q1737746,1060.0
876,2024,1,Levels,Q2315784,1055.0
877,2024,1,Band on the Run,Q507541,1049.0
878,2024,1,The Wanderer,Q2261813,1044.0
879,2024,1,One More Try,Q2024042,1042.0
880,2024,1,Please Don't Go,Q2584225,1039.0
881,2024,1,Homecoming,Q2271213,1032.0
882,2024,1,Sea of Love,Q7440100,1031.0
883,2024,1,Pepper,Q7166346,1029.0
884,2024,1,Angie,Q166686,1029.0
885,2024,1,Run Away,Q2672585,1029.0
886,2024,1,It's a Jungle Out There,Q3155809,1025.0
887,2024,1,Perfect Day,Q1463270,1022.0
888,2024,1,Without Me,Q57903096,1021.0
889,2024,1,How Do You Sleep?,Q2453037,1017.0
890,2024,1,Holiday,Q1340989,1016.0
891,2024,1,Stand Up,Q81825427,1013.0
892,2024,1,Out of Time,Q2432166,1012.0
893,2024,1,XXL,Q961215,1010.0
894,2024,1,I Love It,Q56543580,1008.0
895,2024,1,Runaway,Q2539410,1004.0
896,2024,1,Bad Reputation,Q2878546,1001.0
897,2024,1,Ocean Avenue,Q3348655,1001.0
898,2024,1,She Used to Be Mine,Q21203342,994.0
899,2024,1,Welcome to New York,Q18333025,989.0
900,2024,1,Lift Me Up,Q114878437,987.0
901,2024,1,The Passenger,Q2298336,983.0
902,2024,1,Sign of the Times,Q29341805,982.0
903,2024,1,The Snake,Q17028591,982.0
904,2024,1,Angel,Q121735714,982.0
905,2024,1,Lights,Q1184983,980.0
906,2024,1,Up the Junction,Q7898116,978.0
907,2024,1,It Takes Two,Q6092076,976.0
908,2024,1,God Save the Queen,Q685575,972.0
909,2024,1,Anaconda,Q17485058,971.0
910,2024,1,Wild Ones,Q1333322,967.0
911,2024,1,This Too Shall Pass,Q7786334,966.0
912,2024,1,Let Me Love You,Q26254088,965.0
913,2024,1,Conga,Q254026,965.0
914,2024,1,Fox on the Run,Q2330074,957.0
915,2024,1,My Boo,Q935373,955.0
916,2024,1,Smoke on the Water,Q7545910,954.0
917,2024,1,Tattoo,Q116908303,952.0
918,2024,1,If You Leave,Q5990947,952.0
919,2024,1,Friend of a Friend,Q124359442,930.0
920,2024,1,You Never Can Tell,Q2416766,929.0
921,2024,1,New Romantics,Q22918941,925.0
922,2024,1,Survivor,Q149099,921.0
923,2024,1,Uninvited,Q2548119,919.0
924,2024,1,Dreamer,Q2854982,919.0
925,2024,1,Rockstar,Q41553138,918.0
926,2024,1,Heart of Gold,Q1592434,914.0
927,2024,1,Superman,Q1408606,912.0
928,2024,1,The Weekend,Q922991,908.0
929,2024,1,Doomsday,Q120487764,906.0
930,2024,1,A Lot,Q60769620,902.0
931,2024,1,All I Want Is You,Q606088,900.0
932,2024,1,Justice for All,Q116979449,898.0
933,2024,1,Back to Back,Q20856833,893.0
934,2024,1,Live Your Life,Q1050753,892.0
935,2024,1,A Taste of Honey,Q300586,892.0
936,2024,1,Real Love,Q1698590,888.0
937,2024,1,One of These Nights,Q3808739,880.0
938,2024,1,Chemical,Q117772091,879.0
939,2024,1,Where It's At,Q7993304,879.0
940,2024,1,Wild Thing,Q1718375,875.0
941,2024,1,Sure Thing,Q7645595,873.0
942,2024,1,Getaway Car,Q56598871,866.0
943,2024,1,Different Day,Q124322761,866.0
944,2024,1,Dead Flowers,Q2742705,857.0
945,2024,1,Bailando,Q16634732,854.0
946,2024,1,She's Gone,Q7491802,853.0
947,2024,1,Escapism,Q115640235,853.0
948,2024,1,Power,Q2664338,846.0
949,2024,1,Jet,Q2416859,842.0
950,2024,1,My Old School,Q17060757,839.0
951,2024,1,Handle with Care,Q2405772,838.0
952,2024,1,Show Me Love,Q2423959,837.0
953,2024,1,Clarity,Q6614153,837.0
954,2024,1,Heads Will Roll,Q3115869,831.0
955,2024,1,Thunder,Q29790517,831.0
956,2024,1,"No, No, No",Q149501,829.0
957,2024,1,Please Please Me,Q736799,824.0
958,2024,1,Piece by Piece,Q21203243,822.0
959,2024,1,Cheerleader,Q18387054,820.0
960,2024,1,Made You Look,Q115111032,820.0
961,2024,1,Wanted Dead or Alive,Q2307249,815.0
962,2024,1,All Night,Q14907924,814.0
963,2024,1,Chicago,Q16920511,814.0
964,2024,1,How Long,Q16994370,813.0
965,2024,1,One in a Million,Q2779740,812.0
966,2024,1,Everywhere,Q1411628,811.0
967,2024,1,Super Trouper,Q114159,810.0
968,2024,1,Somewhere,Q2231931,809.0
969,2024,1,Motion Sickness,Q106040780,808.0
970,2024,1,Lambada,Q701766,808.0
971,2024,1,Defying Gravity,Q2636723,806.0
972,2024,1,Modern Love,Q2577736,804.0
973,2024,1,Stay,Q248210,804.0
974,2024,1,Gold,Q65089936,804.0
975,2024,1,Nightcall,Q3341411,802.0
976,2024,1,Broken Wings,Q925895,801.0
977,2024,1,The One That Got Away,Q650326,801.0
978,2024,1,Shoop,Q7500468,800.0
979,2024,1,Rump Shaker,Q7379371,797.0
980,2024,1,Formation,Q22668404,795.0
981,2024,1,My House,Q21480350,794.0
982,2024,1,Windy,Q17147235,791.0
983,2024,1,Jeepers Creepers,Q6172950,790.0
984,2024,1,Pursuit of Happiness,Q583143,778.0
985,2024,1,The Game of Love,Q385033,766.0
986,2024,1,Les Champs-Élysées,Q15633197,762.0
987,2024,1,Cecilia,Q2610501,761.0
988,2024,1,I'm Lovin' It,Q939945,761.0
989,2024,1,Blue Christmas,Q2633086,756.0
990,2024,1,It's Now or Never,Q2915752,752.0
991,2024,1,Laffy Taffy,Q3825529,752.0
992,2024,1,Story of My Life,Q15221456,750.0
993,2024,1,What's Your Name,Q17143023,748.0
994,2024,1,It's Too Late,Q11977632,741.0
995,2024,1,Don't Stop the Music,Q1138776,741.0
996,2024,1,When the Party's Over,Q59282418,736.0
997,2024,1,You Don't Know Me,Q8057190,735.0
998,2024,1,Warszawa,Q546524,735.0
999,2024,1,This Is It,Q1621982,733.0
1000,2024,1,Back in Black,Q2466691,729.0
1001,2024,1,XXX,Q29831618,728.0
1002,2024,1,Hiss,Q124363248,725.0
1003,2024,1,Heartbreaker,Q5692723,725.0
1004,2024,1,Mambo Italiano,Q2303964,720.0
1005,2024,1,A Hard Day's Night,Q1786521,719.0
1006,2024,1,Sara,Q602645,718.0
1007,2024,1,Butter,Q106627051,714.0
1008,2024,1,Crazy,Q1139219,711.0
1009,2024,1,Kings & Queens,Q87429903,708.0
1010,2024,1,Glory,Q18823031,707.0
1011,2024,1,The Box,Q82025076,706.0
1012,2024,1,Helena,Q2454199,698.0
1013,2024,1,Free Ride,Q5500050,695.0
1014,2024,1,Master of Puppets,Q383630,694.0
1015,2024,1,The Show,Q3499055,694.0
1016,2024,1,Possum Kingdom,Q17141550,693.0
1017,2024,1,Everybody Knows,Q5417723,692.0
1018,2024,1,Music,Q1921383,691.0
1019,2024,1,Filthy,Q47074357,691.0
1020,2024,1,Shambala,Q7487444,690.0
1021,2024,1,Love Child,Q2244889,683.0
1022,2024,1,Emotion,Q2337036,683.0
1023,2024,1,Trouble,Q3540855,680.0
1024,2024,1,Together Again,Q1050301,680.0
1025,2024,1,Hells Bells,Q1512224,680.0
1026,2024,1,Ordinary World,Q2735837,679.0
1027,2024,1,B.Y.O.B.,Q787039,670.0
1028,2024,1,Harlem Shake,Q4840274,670.0
1029,2024,1,I Can't Stand the Rain,Q1322307,662.0
1030,2024,1,Religiously,Q119840460,658.0
1031,2024,1,Pete Davidson,Q60754226,656.0
1032,2024,1,Rock On,Q7354619,655.0
1033,2024,1,Crazy,Q1403341,655.0
1034,2024,1,Miracle,Q117085886,654.0
1035,2024,1,Don't Blame Me,Q97650812,654.0
1036,2024,1,Lights,Q6546511,654.0
1037,2024,1,Fallin',Q995862,654.0
1038,2024,1,Monkey Man,Q5679132,648.0
1039,2024,1,The Sweet Escape,Q2256262,648.0
1040,2024,1,Mother,Q117149954,648.0
1041,2024,1,No One,Q2287387,648.0
1042,2024,1,Just Can't Get Enough,Q1027619,644.0
1043,2024,1,If I Were a Carpenter,Q2061906,641.0
1044,2024,1,Top of the World,Q3424613,638.0
1045,2024,1,Love Myself,Q20899495,638.0
1046,2024,1,You Ain't Seen Nothing Yet,Q5872779,636.0
1047,2024,1,I Remember You,Q5978810,636.0
1048,2024,1,Go Tell It on the Mountain,Q1533390,635.0
1049,2024,1,That Thing You Do!,Q7711299,635.0
1050,2024,1,9 to 5,Q4646460,635.0
1051,2024,1,Happier,Q57655857,631.0
1052,2024,1,Rain,Q600839,630.0
1053,2024,1,Dear John,Q51845576,630.0
1054,2024,1,You Were Meant for Me,Q8057588,624.0
1055,2024,1,Laid,Q16995833,621.0
1056,2024,1,Lovers and Friends,Q3244222,620.0
1057,2024,1,Romeo and Juliet,Q2739284,619.0
1058,2024,1,Lust for Life,Q1581031,618.0
1059,2024,1,Just a Gigolo,Q1405817,617.0
1060,2024,1,"Hold On, I'm Comin'",Q3786254,616.0
1061,2024,1,The NeverEnding Story,Q2413048,613.0
1062,2024,1,Someone to Watch Over Me,Q4325320,613.0
1063,2024,1,Open Your Heart,Q595370,613.0
1064,2024,1,I'm Yours,Q2081516,612.0
1065,2024,1,Garden Party,Q3079925,610.0
1066,2024,1,Picture,Q7191144,610.0
1067,2024,1,Nowhere Man,Q1418568,610.0
1068,2024,1,El Cóndor Pasa,Q918029,607.0
1069,2024,1,Dance with My Father,Q5215336,605.0
1070,2024,1,Panini,Q64762097,600.0
1071,2024,1,E.T.,Q124967,598.0
1072,2024,1,Safe and Sound,Q13360186,598.0
1073,2024,1,Dangerous Woman,Q23034430,598.0
1074,2024,1,Home Sweet Home,Q2888839,587.0
1075,2024,1,Off the Grid,Q108649727,584.0
1076,2024,1,That's What I Like,Q28452709,583.0
1077,2024,1,Flashlight,Q19873270,582.0
1078,2024,1,Everybody Dance,Q5417693,581.0
1079,2024,1,Photograph,Q2984409,580.0
1080,2024,1,Let's Get Together,Q5554201,577.0
1081,2024,1,Accidentally in Love,Q2417567,576.0
1082,2024,1,The Show Must Go On,Q517591,570.0
1083,2024,1,Alien,Q15630589,568.0
1084,2024,1,Fifteen,Q2274912,564.0
1085,2024,1,The One I Love,Q1780906,562.0
1086,2024,1,Mother,Q6917275,562.0
1087,2024,1,Take a Picture,Q4050672,560.0
1088,2024,1,Institutionalized,Q6041253,554.0
1089,2024,1,"Tonight, Tonight",Q2527634,550.0
1090,2024,1,The Distance,Q7730374,548.0
1091,2024,1,Snowman,Q47539373,547.0
1092,2024,1,American Girl,Q4743896,546.0
1093,2024,1,Hide Away,Q22075121,545.0
1094,2024,1,Shape of My Heart,Q3481461,540.0
1095,2024,1,Crawling,Q108368458,540.0
1096,2024,1,Unforgettable,Q865086,536.0
1097,2024,1,Little Red Wagon,Q18209132,534.0
1098,2024,1,Fighter,Q124368694,533.0
1099,2024,1,OMG,Q1923082,528.0
1100,2024,1,The Heat Is On,Q2411905,527.0
1101,2024,1,Renegade,Q7313029,527.0
1102,2024,1,Who'll Stop the Rain,Q3352366,527.0
1103,2024,1,Red,Q252057,526.0
1104,2024,1,Hello,Q701752,525.0
1105,2024,1,Captain Jack,Q5036681,524.0
1106,2024,1,The Race,Q52115469,523.0
1107,2024,1,Stay,Q1337106,522.0
1108,2024,1,Cheap Thrills,Q22338688,520.0
1109,2024,1,Forever Young,Q5469469,518.0
1110,2024,1,Rock the Bells,Q7354881,517.0
1111,2024,1,Across 110th Street,Q24077881,517.0
1112,2024,1,Don't,Q17646620,514.0
1113,2024,1,Crush,Q2300731,514.0
1114,2024,1,Listen,Q1140586,513.0
1115,2024,1,Blue Velvet,Q48565,512.0
1116,2024,1,Look at Me,Q30598918,509.0
1117,2024,1,Come Out and Play,Q2400922,508.0
1118,2024,1,Wide Awake,Q1987149,507.0
1119,2024,1,The World Is Yours,Q1115298,506.0
1120,2024,1,Domino,Q32912,504.0
1121,2024,1,Cherry Pie,Q3946609,503.0
1122,2024,1,ABC,Q2274905,503.0
1123,2024,1,Handlebars,Q3015494,501.0
1124,2024,1,No Matter What,Q7044451,501.0
1125,2024,1,I Believe,Q252718,498.0
1126,2024,1,Not Fade Away,Q2215255,497.0
1127,2024,1,No Quarter,Q2727272,496.0
1128,2024,1,Going Back to Cali,Q5577756,495.0
1129,2024,1,Frankie and Johnny,Q1445112,493.0
1130,2024,1,Glamorous,Q585599,490.0
1131,2024,1,Whatever,Q124321720,490.0
1132,2024,1,Heat of the Moment,Q10294126,490.0
1133,2024,1,Lose Control,Q2724281,486.0
1134,2024,1,Stitches,Q20058686,484.0
1135,2024,1,Best of My Love,Q3808735,484.0
1136,2024,1,Moskau,Q1519358,482.0
1137,2024,1,I Found You,Q58815963,478.0
1138,2024,1,24K Magic,Q27126911,477.0
1139,2024,1,Move Along,Q2396130,476.0
1140,2024,1,Rebel Yell,Q2134998,473.0
1141,2024,1,Pillowtalk,Q22337562,472.0
1142,2024,1,Disco Inferno,Q2482822,471.0
1143,2024,1,Vehicle,Q7918414,470.0
1144,2024,1,My Eyes,Q121409189,469.0
1145,2024,1,Maneater,Q428824,469.0
1146,2024,1,Lump,Q6703396,468.0
1147,2024,1,Never Gonna Let You Go,Q7004060,467.0
1148,2024,1,Nasty Girl,Q6967749,465.0
1149,2024,1,Cop Killer,Q5168139,465.0
1150,2024,1,In the City,Q6011971,462.0
1151,2024,1,Chun-Li,Q51840972,461.0
1152,2024,1,Feel Like Makin' Love,Q3655493,460.0
1153,2024,1,Rawhide,Q1844307,458.0
1154,2024,1,Seattle,Q7442047,455.0
1155,2024,1,Ramblin' Man,Q7289232,454.0
1156,2024,1,Lazarus,Q21762398,454.0
1157,2024,1,Fireball,Q18066273,453.0
1158,2024,1,Stranglehold,Q17039315,453.0
1159,2024,1,Ungrateful,Q114678361,453.0
1160,2024,1,Queen of Hearts,Q7270607,452.0
1161,2024,1,Temptation,Q3051656,451.0
