,year,month,article,qid,monthly_pageviews,genre,artist
388,2024,1,The Power of Love,Q1857814,3686.0,popular music,Frankie Goes to Hollywood
389,2024,1,Somewhere Out There,Q3964614,3673.0,pop music,Linda Ronstadt
390,2024,1,All My Life,Q4729118,3655.0,,K-Ci & JoJo
391,2024,1,Rico Suave,Q7332282,3647.0,Latin hip-hop,Gerardo
392,2024,1,Vultures,Q123513169,3620.0,trap music,¥$
393,2024,1,White Horse,Q122143634,3620.0,country music,Chris Stapleton
394,2024,1,Hook,Q17010773,3610.0,rock music,Blues Traveler
395,2024,1,Runaway Train,Q2574626,3592.0,alternative rock,Soul Asylum
396,2024,1,I'll Be There,Q1073719,3584.0,pop music,The Jackson 5
397,2024,1,These Days,Q7783367,3578.0,popular music,Nico
398,2024,1,Dreams,Q98910463,3577.0,alternative rock,The Cranberries
399,2024,1,The Joker,Q1498615,3576.0,rock music,Steve Miller Band
400,2024,1,Ooh La La,Q7095288,3570.0,folk rock,Faces
401,2024,1,Polly,Q1575153,3566.0,grunge,Nirvana
402,2024,1,Call on Me,Q2227079,3562.0,nu-disco,Eric Prydz
403,2024,1,Angel,Q13581351,3557.0,pop music,Sarah McLachlan
404,2024,1,Rockstar,Q2315723,3557.0,country rock,Nickelback
405,2024,1,Alejandro,Q153044,3547.0,electropop,Lady Gaga
406,2024,1,Regulate,Q7309633,3542.0,hip-hop,Warren G
407,2024,1,Candy,Q5032057,3540.0,teen pop,Mandy Moore
408,2024,1,Sara,Q7421538,3536.0,pop music,Fleetwood Mac
409,2024,1,Beyond the Sea,Q2551568,3534.0,,Harry James and His Orchestra
410,2024,1,Lucid Dreams,Q54869141,3526.0,rhythm and blues,Juice WRLD
411,2024,1,War,Q2548927,3525.0,progressive soul,The Temptations
412,2024,1,Vienna,Q2523320,3522.0,soft rock,Billy Joel
413,2024,1,My Favorite Things,Q546331,3515.0,,Mary Martin
414,2024,1,Lithium,Q1130059,3503.0,protest song,Nirvana
415,2024,1,Memory,Q1920130,3500.0,musical,Elaine Paige
416,2024,1,Valerie,Q3553704,3490.0,synth-pop,Steve Winwood
417,2024,1,Unstoppable,Q22666616,3482.0,electropop,Sia
418,2024,1,We Are Family,Q4018646,3473.0,disco,Sister Sledge
419,2024,1,Rehab,Q257517,3464.0,soul,Amy Winehouse
420,2024,1,Boombastic,Q3642293,3458.0,reggae fusion,Shaggy
421,2024,1,Rollin',Q2262044,3457.0,hip-hop,Limp Bizkit
422,2024,1,Faded,Q22041338,3455.0,electro house,Alan Walker
423,2024,1,Stronger,Q2018005,3453.0,hip-hop,Kanye West
424,2024,1,Rock the Boat,Q899169,3446.0,contemporary R&B,Aaliyah
425,2024,1,The End,Q154187,3445.0,psychedelic rock,The Doors
426,2024,1,Vincent,Q920366,3438.0,rock music,Don McLean
427,2024,1,The Way We Were,Q126149,3419.0,pop music,Barbra Streisand
428,2024,1,As Time Goes By,Q719975,3415.0,,Frances E. Williams
429,2024,1,Sledgehammer,Q593978,3408.0,art rock,Peter Gabriel
430,2024,1,Home,Q16844324,3398.0,indie folk,Edward Sharpe and the Magnetic Zeros
431,2024,1,Bang Bang,Q17468562,3394.0,pop music,Jessie J
432,2024,1,Autumn Leaves,Q79330104,3388.0,chanson,Jo Stafford
433,2024,1,Enchanted,Q96377272,3385.0,,Taylor Swift
434,2024,1,Lover,Q66382926,3382.0,country music,Taylor Swift
435,2024,1,My Immortal,Q1981958,3382.0,alternative metal,Evanescence
436,2024,1,True,Q1605038,3381.0,blue-eyed soul,Spandau Ballet
437,2024,1,1999,Q208837,3379.0,funk,Prince
438,2024,1,Endless Love,Q989611,3368.0,pop music,Diana Ross
439,2024,1,Teenage Dream,Q835192,3360.0,pop music,Katy Perry
440,2024,1,Tequila,Q2892667,3352.0,surf music,The Champs
441,2024,1,Angel,Q1172469,3351.0,reggae fusion,Shaggy
442,2024,1,Downtown,Q2020828,3347.0,pop music,Petula Clark
443,2024,1,The Times They Are a-Changin',Q2006225,3345.0,folk music,Bob Dylan
444,2024,1,Pompeii,Q7227455,3340.0,indie rock,Bastille
445,2024,1,Mirrors,Q5514667,3339.0,contemporary R&B,Justin Timberlake
446,2024,1,Apologize,Q7468830,3313.0,pop rock,OneRepublic
447,2024,1,All of Me,Q15427702,3312.0,ballade,John Legend
448,2024,1,I Love It,Q3273659,3302.0,synth-pop,Icona Pop
449,2024,1,Memories,Q68015646,3289.0,,Maroon 5
450,2024,1,Sabotage,Q2040607,3284.0,,Beastie Boys
451,2024,1,We're Not Gonna Take It,Q3751821,3282.0,heavy metal,Twisted Sister
452,2024,1,Halo,Q147734,3282.0,synth-pop,Beyoncé
453,2024,1,Der Kommissar,Q1194892,3278.0,synth-pop,Falco
454,2024,1,God's Plan,Q47915404,3272.0,trap music,Drake
455,2024,1,Love Is a Long Road,Q116730199,3272.0,,Tom Petty
456,2024,1,Nightshift,Q1387798,3267.0,soul,Commodores
457,2024,1,Baby Come Back,Q4838245,3252.0,soft rock,Player
458,2024,1,Year of the Cat,Q8050903,3249.0,,Al Stewart
459,2024,1,Padam Padam,Q118534203,3246.0,dance-pop,Kylie Minogue
460,2024,1,Toy Soldiers,Q2446997,3245.0,pop rock,Martika
461,2024,1,Savage,Q89019004,3240.0,hip-hop,Megan Thee Stallion
462,2024,1,Jump,Q15635928,3235.0,hip-hop,Kris Kross
463,2024,1,The Yellow Rose of Texas,Q1934656,3234.0,American folk music,Ernest Tubb
464,2024,1,Rudolph the Red-Nosed Reindeer,Q6505842,3228.0,popular music,Gene Autry
465,2024,1,XO,Q15375386,3224.0,pop music,Beyoncé
466,2024,1,Coconut,Q5139820,3223.0,calypso,Harry Nilsson
467,2024,1,Someone like You,Q166904,3217.0,pop music,Adele
468,2024,1,Streets of Laredo,Q2355373,3211.0,,Johnny Cash
469,2024,1,The Power,Q2037068,3208.0,Eurodance,Snap!
470,2024,1,Smile,Q1152776,3205.0,popular music,Petula Clark
471,2024,1,Let's Dance,Q1821319,3199.0,dance-pop,David Bowie
472,2024,1,One More Time,Q2617236,3197.0,French house,Daft Punk
473,2024,1,Havana,Q35282195,3190.0,pop music,Camila Cabello
474,2024,1,Missing You,Q866186,3167.0,soft rock,John Waite
475,2024,1,Good Grief,Q25219012,3166.0,indie rock,Bastille
476,2024,1,Cardigan,Q97631372,3158.0,indie folk,Taylor Swift
477,2024,1,Because of You,Q868569,3151.0,pop music,Kelly Clarkson
478,2024,1,Tea for Two,Q1725760,3131.0,popular music,Marion Harris
479,2024,1,To Love Somebody,Q2322142,3125.0,blue-eyed soul,Bee Gees
480,2024,1,Good Feeling,Q701966,3123.0,electro,Flo Rida
481,2024,1,Help!,Q839842,3122.0,popular music,The Beatles
482,2024,1,Just the Way You Are,Q170183,3115.0,pop music,Bruno Mars
483,2024,1,Born This Way,Q189002,3114.0,popular music,Lady Gaga
484,2024,1,Sailing,Q1172628,3105.0,soft rock,Christopher Cross
485,2024,1,Shut Up and Dance,Q18786700,3099.0,power pop,Walk the Moon
486,2024,1,Only You,Q2436301,3072.0,popular music,Yazoo
487,2024,1,All Summer Long,Q1440116,3065.0,country music,Kid Rock
488,2024,1,Willow,Q104092599,3063.0,folk-pop,Taylor Swift
489,2024,1,Ghost,Q108597902,3058.0,pop rock,Justin Bieber
490,2024,1,Dark Horse,Q14927695,3058.0,trap music,Katy Perry
491,2024,1,Santeria,Q3472816,3052.0,,Sublime
492,2024,1,Centerfold,Q1995973,3050.0,rock music,The J. Geils Band
493,2024,1,Susie Q,Q2281058,3038.0,rockabilly,Dale Hawkins
494,2024,1,Beth,Q831102,3032.0,soft rock,Kiss
495,2024,1,Bust a Move,Q4206949,3028.0,hip-hop,Young MC
496,2024,1,How Bizarre,Q10298652,3017.0,pop rap,OMC
497,2024,1,The Letter,Q2095265,3003.0,pop rock,The Box Tops
498,2024,1,Butterfly,Q582848,2996.0,rap rock,Crazy Town
499,2024,1,One of Us,Q2469978,2991.0,rock music,Joan Osborne
500,2024,1,Lollipop,Q2474196,2986.0,dirty rap,Lil Wayne
501,2024,1,Numb,Q19973,2986.0,alternative rock,Linkin Park
502,2024,1,The Warning,Q7773573,2980.0,hip-hop,Eminem
503,2024,1,Starman,Q2455256,2978.0,glam rock,David Bowie
504,2024,1,Peaches,Q17063439,2972.0,,The Presidents of the United States of America
505,2024,1,Congratulations,Q28229308,2964.0,popular music,Post Malone
506,2024,1,Obsessed,Q1089544,2957.0,contemporary R&B,Mariah Carey
507,2024,1,7 Years,Q21504121,2952.0,soul,Lukas Graham
508,2024,1,Easy,Q5331081,2951.0,popular music,Commodores
509,2024,1,Maps,Q607626,2946.0,indie rock,Yeah Yeah Yeahs
510,2024,1,Closer,Q26257738,2945.0,electronic dance music,The Chainsmokers
511,2024,1,Big Girls Don't Cry,Q623470,2937.0,pop music,Fergie
512,2024,1,Eve of Destruction,Q1381626,2936.0,folk rock,Barry McGuire
513,2024,1,Celebration,Q859298,2935.0,popular music,Kool & The Gang
514,2024,1,Wonderful World,Q677927,2928.0,popular music,Sam Cooke
515,2024,1,King of the Road,Q579766,2927.0,country music,Roger Miller
516,2024,1,Grease,Q728791,2925.0,popular music,Frankie Valli
517,2024,1,End of the Road,Q4038061,2919.0,contemporary R&B,Boyz II Men
518,2024,1,Dizzy,Q5285108,2913.0,bubblegum music,Tommy Roe
519,2024,1,Just the Way You Are,Q1714123,2908.0,pop music,Billy Joel
520,2024,1,La Grange,Q1166204,2907.0,blues rock,ZZ Top
521,2024,1,Anaconda,Q17485058,2897.0,hip-hop,Nicki Minaj
522,2024,1,Tell It to My Heart,Q1586664,2892.0,synth-pop,Taylor Dayne
523,2024,1,Little Girls,Q65083434,2889.0,new wave,Oingo Boingo
524,2024,1,All My Love,Q2567874,2885.0,rock music,Led Zeppelin
525,2024,1,Diana,Q1208770,2868.0,pop music,Paul Anka
526,2024,1,Long Live,Q10319654,2858.0,country rock,Taylor Swift
527,2024,1,Golden Hour,Q117811287,2845.0,pop music,JVKE
528,2024,1,Bongos,Q122330876,2815.0,,Q29033668
529,2024,1,Let Me Love You,Q19875767,2801.0,contemporary R&B,Mario
530,2024,1,The Night We Met,Q54869031,2799.0,indie rock,Lord Huron
531,2024,1,The Power of Love,Q2093786,2799.0,popular music,Huey Lewis and the News
532,2024,1,Crazy for You,Q1139281,2794.0,pop music,Madonna
533,2024,1,You Belong to Me,Q3437349,2793.0,popular music,
534,2024,1,The Monster,Q15114662,2787.0,hip-hop,Eminem
535,2024,1,Rhythm of the Night,Q1406189,2776.0,funk,DeBarge
536,2024,1,Echoes,Q507727,2775.0,progressive rock,Pink Floyd
537,2024,1,Superstition,Q727067,2772.0,rhythm and blues,Stevie Wonder
538,2024,1,About a Girl,Q642170,2769.0,grunge,Nirvana
539,2024,1,Kryptonite,Q4980576,2761.0,post-grunge,3 Doors Down
540,2024,1,Creepin',Q115669312,2760.0,,Metro Boomin
541,2024,1,Rock and Roll,Q3503883,2754.0,glam rock,Gary Glitter
542,2024,1,The Way It Is,Q2415121,2747.0,soft rock,Bruce Hornsby
543,2024,1,Our House,Q7110676,2742.0,baroque pop,"Crosby, Stills, Nash & Young"
544,2024,1,One,Q7092414,2737.0,chamber pop,Harry Nilsson
545,2024,1,Time,Q641913,2736.0,popular music,Pink Floyd
546,2024,1,Superstar,Q6122411,2735.0,,Delaney & Bonnie
547,2024,1,The Middle,Q2616520,2727.0,,Jimmy Eat World
548,2024,1,Monaco,Q123120277,2699.0,Latin trap,
549,2024,1,Last Resort,Q600476,2699.0,nu metal,Papa Roach
550,2024,1,A&W,Q116786471,2697.0,trap music,Lana Del Rey
551,2024,1,My Hero,Q3041685,2695.0,alternative rock,Foo Fighters
552,2024,1,Hide and Seek,Q603753,2690.0,folktronica,Imogen Heap
553,2024,1,Open Arms,Q834969,2685.0,soft rock,Journey
554,2024,1,Hunger Strike,Q3143326,2685.0,grunge,Temple of the Dog
555,2024,1,Scream,Q107654239,2684.0,,Michael Jackson
556,2024,1,Get It On,Q5553947,2683.0,popular music,T. Rex
557,2024,1,Best of My Love,Q4896966,2682.0,,The Emotions
558,2024,1,Alive,Q1461284,2681.0,grunge,Pearl Jam
559,2024,1,Steppin' Out,Q7611095,2677.0,popular music,Joe Jackson
560,2024,1,Listen to Your Heart,Q1946997,2666.0,pop rock,Roxette
561,2024,1,Mustang Sally,Q4993306,2666.0,rhythm and blues,Wilson Pickett
562,2024,1,Girl on Fire,Q376611,2650.0,contemporary R&B,Alicia Keys
563,2024,1,Footloose,Q653189,2632.0,pop rock,Kenny Loggins
564,2024,1,Breakfast at Tiffany's,Q4179376,2631.0,alternative rock,Deep Blue Something
565,2024,1,Whipping Post,Q7993733,2631.0,blues rock,The Allman Brothers Band
566,2024,1,Judas,Q188766,2629.0,dance-pop,Lady Gaga
567,2024,1,Southern Man,Q2904707,2617.0,protest song,Neil Young
568,2024,1,Higher,Q9292174,2612.0,post-grunge,Creed
569,2024,1,Titanium,Q535566,2609.0,house music,David Guetta
570,2024,1,Hard to Handle,Q16841151,2606.0,hard rock,Otis Redding
571,2024,1,Telephone,Q188770,2602.0,electropop,Lady Gaga
572,2024,1,Glycerine,Q2887099,2597.0,post-grunge,Bush
573,2024,1,Oh Yeah,Q3752329,2589.0,synth-pop,Yello
574,2024,1,Katyusha,Q18288,2582.0,Russian romance,
575,2024,1,Fancy,Q5433668,2559.0,soul,Bobbie Gentry
576,2024,1,Monsters,Q85786155,2549.0,pop music,James Blunt
577,2024,1,Beautiful,Q813449,2546.0,,Christina Aguilera
578,2024,1,Sober,Q527131,2538.0,alternative metal,Tool
579,2024,1,Follow Me,Q5464703,2533.0,country rock,Uncle Kracker
580,2024,1,It's My Life,Q686517,2532.0,rock music,Bon Jovi
581,2024,1,Better Man,Q27677387,2530.0,country music,Little Big Town
582,2024,1,Breakaway,Q666168,2529.0,folk-pop,Kelly Clarkson
583,2024,1,Brick House,Q4965917,2527.0,disco,Commodores
584,2024,1,Mull of Kintyre,Q1952215,2525.0,folk music,Wings
585,2024,1,Magic,Q1750363,2524.0,soft rock,Pilot
586,2024,1,Strawberry Wine,Q7622507,2523.0,country music,Deana Carter
587,2024,1,Rush,Q120639015,2517.0,pop music,Troye Sivan
588,2024,1,Lovesong,Q786392,2508.0,popular music,The Cure
589,2024,1,Faith,Q1393546,2507.0,rock music,George Michael
590,2024,1,China Girl,Q2551963,2503.0,pop music,David Bowie
591,2024,1,I'm a Man,Q5966981,2502.0,,The Spencer Davis Group
592,2024,1,3D,Q122807395,2495.0,,Jungkook
593,2024,1,Roar,Q14559271,2492.0,pop music,Katy Perry
594,2024,1,Heaven,Q1319686,2491.0,rock music,Bryan Adams
595,2024,1,Somebody to Love,Q1574701,2484.0,rock music,Jefferson Airplane
596,2024,1,Alright,Q19954301,2474.0,jazz rap,Kendrick Lamar
597,2024,1,Satisfaction,Q2709654,2473.0,electro house,Benny Benassi
598,2024,1,Strangers,Q122796175,2472.0,drum and bass,Kenya Grace
599,2024,1,Where the Wild Things Are,Q124040082,2472.0,country music,Luke Combs
600,2024,1,Stardust,Q1543022,2470.0,jazz,Bing Crosby
601,2024,1,Money,Q838973,2466.0,popular music,Pink Floyd
602,2024,1,Diamonds & Rust,Q1456492,2431.0,folk rock,Joan Baez
603,2024,1,Beautiful Girls,Q195534,2421.0,contemporary R&B,Sean Kingston
604,2024,1,Mamma Mia,Q1131308,2420.0,glam rock,ABBA
605,2024,1,Burn,Q14200893,2417.0,electropop,Ellie Goulding
606,2024,1,Cotton Eye Joe,Q19875576,2408.0,Eurodance,Rednex
607,2024,1,La Llorona,Q11297109,2392.0,,Chavela Vargas
608,2024,1,Physical,Q909121,2390.0,new wave,Olivia Newton-John
609,2024,1,Take a Bow,Q1729759,2388.0,contemporary R&B,Rihanna
610,2024,1,Ticket to Ride,Q959812,2379.0,power pop,The Beatles
611,2024,1,Fancy,Q15891138,2376.0,electro hop,Iggy Azalea
612,2024,1,Pony,Q7228435,2364.0,,Ginuwine
613,2024,1,High Hopes,Q54869049,2364.0,pop rock,Panic! at the Disco
614,2024,1,Into the Night,Q6058113,2360.0,adult contemporary music,Benny Mardones
615,2024,1,Goodbye Yellow Brick Road,Q2454066,2357.0,soft rock,Elton John
616,2024,1,Mama Said Knock You Out,Q6745325,2356.0,hip-hop,LL Cool J
617,2024,1,Nutshell,Q7070555,2354.0,alternative rock,Alice in Chains
618,2024,1,Delicate,Q50413227,2334.0,pop music,Taylor Swift
619,2024,1,New Year's Day,Q2237444,2331.0,post-punk,U2
620,2024,1,Beautiful Things,Q124422481,2323.0,rock music,Benson Boone
621,2024,1,Lifestyle,Q17812766,2318.0,hip-hop,Cash Money Records
622,2024,1,Daniel,Q2731738,2317.0,pop music,Elton John
623,2024,1,Sunny,Q2633886,2312.0,soul,Bobby Hebb
624,2024,1,Gypsy Woman,Q838912,2299.0,dance music,Crystal Waters
625,2024,1,The Best,Q1319098,2295.0,pop rock,Bonnie Tyler
626,2024,1,Brick,Q2925118,2289.0,alternative rock,Ben Folds Five
627,2024,1,Paparazzi,Q1025916,2287.0,electronic music,Lady Gaga
628,2024,1,Señorita,Q64729088,2282.0,pop music,Shawn Mendes
629,2024,1,Safe & Sound,Q154078,2276.0,,Taylor Swift
630,2024,1,Happy New Year,Q571722,2275.0,Europop,ABBA
631,2024,1,The Scientist,Q1991424,2273.0,alternative rock,Coldplay
632,2024,1,Our House,Q1164580,2267.0,pop music,Madness
633,2024,1,Pop,Q3908358,2265.0,dance-pop,NSYNC
634,2024,1,Mo Bamba,Q56283767,2261.0,trap music,Sheck Wes
635,2024,1,"Nel blu, dipinto di blu",Q598412,2252.0,pop music,Domenico Modugno
636,2024,1,Luka,Q1849565,2245.0,folk rock,Suzanne Vega
637,2024,1,On the Road Again,Q528674,2241.0,country music,Willie Nelson
638,2024,1,In Your Eyes,Q4122307,2232.0,pop music,Peter Gabriel
639,2024,1,Tom Dooley,Q15817835,2230.0,American folk music,The Kingston Trio
640,2024,1,Runaway,Q285001,2229.0,rock and roll,Del Shannon
641,2024,1,Love,Q6690258,2217.0,contemporary R&B,Keyshia Cole
642,2024,1,Beauty and the Beast,Q2454384,2211.0,pop music,Angela Lansbury
643,2024,1,Californication,Q2087371,2193.0,alternative rock,Red Hot Chili Peppers
644,2024,1,Baby Blue,Q4838206,2185.0,power pop,Badfinger
645,2024,1,That's Life,Q3754019,2176.0,traditional pop,Marion Montgomery
646,2024,1,Take a Bow,Q2263965,2168.0,pop music,Madonna
647,2024,1,The Climb,Q1779390,2164.0,country pop,Miley Cyrus
648,2024,1,Kim,Q3124224,2156.0,horrorcore,Eminem
649,2024,1,I Wonder,Q55614229,2148.0,hip-hop,Kanye West
650,2024,1,Secret Agent Man,Q7443952,2127.0,rock and roll,Johnny Rivers
651,2024,1,Positions,Q100707687,2126.0,pop music,Ariana Grande
652,2024,1,Faithfully,Q5431307,2119.0,soft rock,Journey
653,2024,1,Stay with Me,Q16326586,2118.0,soul,Sam Smith
654,2024,1,Wild World,Q1848035,2111.0,folk rock,Jimmy Cliff
655,2024,1,Give It to Me,Q1983076,2109.0,contemporary R&B,Timbaland
656,2024,1,Dirty Work,Q30597747,2101.0,soft rock,Steely Dan
657,2024,1,Life on Mars,Q2077201,2082.0,glam rock,David Bowie
658,2024,1,Changes,Q2592385,2080.0,soft rock,Black Sabbath
659,2024,1,This Love,Q1982114,2074.0,pop rock,Maroon 5
660,2024,1,This Is Me,Q47166818,2072.0,pop music,Keala Settle
661,2024,1,Family Affair,Q1129536,2072.0,contemporary R&B,Mary J. Blige
662,2024,1,Love Potion No. 9,Q3068179,2071.0,popular music,The Clovers
663,2024,1,Push It,Q17065877,2068.0,hip-hop,Salt-N-Pepa
664,2024,1,One More Time,Q122750408,2066.0,,Blink-182
665,2024,1,Weapon of Choice,Q48767503,2060.0,big beat,Fatboy Slim
666,2024,1,Clocks,Q615063,2031.0,alternative rock,Coldplay
667,2024,1,Philadelphia Freedom,Q2575429,2024.0,rock music,Elton John
668,2024,1,The Man,Q16386878,2022.0,soul,Aloe Blacc
669,2024,1,Disturbia,Q853621,2021.0,dance-pop,Rihanna
670,2024,1,Need You Now,Q500010,2016.0,country music,Lady A
671,2024,1,Some Nights,Q2697907,2016.0,indie pop,Fun
672,2024,1,Back to Black,Q957761,2010.0,jazz,Amy Winehouse
673,2024,1,Silver Lady,Q7516111,2004.0,pop music,David Soul
674,2024,1,So What,Q1044354,1999.0,pop rock,Pink
675,2024,1,Longview,Q545545,1986.0,punk rock,Green Day
676,2024,1,Soul Man,Q860467,1984.0,popular music,Sam & Dave
677,2024,1,Hot Stuff,Q1523310,1984.0,disco,Donna Summer
678,2024,1,Epic,Q1964791,1970.0,alternative metal,Faith No More
679,2024,1,Talking in Your Sleep,Q7679859,1966.0,new wave,The Romantics
680,2024,1,Rain on Me,Q94557088,1954.0,dance-pop,Lady Gaga
681,2024,1,White Wedding,Q7995524,1950.0,hard rock,Billy Idol
682,2024,1,Young and Beautiful,Q12252332,1946.0,alternative rock,Lana Del Rey
683,2024,1,Juicy,Q2701727,1940.0,political hip-hop,The Notorious B.I.G.
684,2024,1,You Light Up My Life,Q3572753,1933.0,pop music,Debby Boone
685,2024,1,Yesterday,Q202698,1928.0,popular music,The Beatles
686,2024,1,Monster,Q2416813,1904.0,hip-hop,Kanye West
687,2024,1,Season of the Witch,Q7441904,1893.0,psychedelic rock,Donovan
688,2024,1,Dark Lady,Q587272,1886.0,pop rock,Cher
689,2024,1,New Year's Day,Q47034767,1884.0,,Taylor Swift
690,2024,1,Breathe,Q904020,1873.0,country music,Faith Hill
691,2024,1,The Water Is Wide,Q7773706,1871.0,traditional folk music,Barbra Streisand
692,2024,1,Bodies,Q2565798,1871.0,nu metal,Drowning Pool
693,2024,1,Ghost Town,Q55280919,1854.0,blues rock,Kanye West
694,2024,1,The Twist,Q1541242,1840.0,pop music,Hank Ballard and the Midnighters
695,2024,1,Heartless,Q2075331,1837.0,pop music,Kanye West
696,2024,1,Ether,Q3059276,1830.0,hip-hop,Nas
697,2024,1,Burn,Q2722509,1830.0,contemporary R&B,Usher
698,2024,1,B.O.B,Q4833847,1823.0,,OutKast
699,2024,1,Kiss,Q1427327,1820.0,funk,Prince and the Revolution
700,2024,1,Blue Skies,Q885875,1812.0,,Belle Baker
701,2024,1,One Week,Q3882657,1812.0,alternative rock,Barenaked Ladies
702,2024,1,Circles,Q66839247,1810.0,pop rock,Post Malone
703,2024,1,Lonely,Q100406799,1806.0,pop music,Justin Bieber
704,2024,1,Just Like Heaven,Q956305,1805.0,,The Cure
705,2024,1,Riptide,Q17151064,1788.0,indie folk,Vance Joy
706,2024,1,Cars,Q3512522,1786.0,synth-pop,Gary Numan
707,2024,1,Break My Heart,Q88098498,1770.0,dance-pop,Dua Lipa
708,2024,1,China Grove,Q5099707,1769.0,hard rock,The Doobie Brothers
709,2024,1,I Can See You,Q120459946,1768.0,indie rock,Taylor Swift
710,2024,1,Fly Like an Eagle,Q3746896,1766.0,psychedelic rock,Steve Miller Band
711,2024,1,One Last Breath,Q4822327,1765.0,post-grunge,Creed
712,2024,1,Fight the Power,Q1982366,1758.0,hip-hop,Public Enemy
713,2024,1,Paranoid,Q910912,1754.0,,Black Sabbath
714,2024,1,Dynamite,Q1269045,1742.0,rhythm and blues,Taio Cruz
715,2024,1,Starboy,Q27000439,1730.0,contemporary R&B,The Weeknd
716,2024,1,The Book of Love,Q22043867,1729.0,indie rock,The Magnetic Fields
717,2024,1,Name,Q6961497,1729.0,alternative rock,Goo Goo Dolls
718,2024,1,Work,Q22305868,1721.0,dancehall,Rihanna
719,2024,1,Best I Ever Had,Q1981875,1716.0,pop rap,Drake
720,2024,1,The Look of Love,Q3521647,1707.0,bossa nova,Burt Bacharach
721,2024,1,Rich Girl,Q7323270,1703.0,,Hall & Oates
722,2024,1,Somebody to Love,Q744564,1702.0,rock music,Queen
723,2024,1,Centuries,Q18149349,1696.0,pop-punk,Fall Out Boy
724,2024,1,Sonne,Q835804,1694.0,Neue Deutsche Härte,Rammstein
725,2024,1,All I Wanna Do,Q1142725,1688.0,country music,Sheryl Crow
726,2024,1,Panama,Q719732,1686.0,hard rock,Van Halen
727,2024,1,Borderline,Q893426,1683.0,popular music,Madonna
728,2024,1,Sensational,Q123273232,1680.0,Afrobeats,
729,2024,1,Black,Q2276212,1678.0,alternative rock,Pearl Jam
730,2024,1,Shia LaBeouf,Q25206229,1677.0,comedy music,Rob Cantor
731,2024,1,You and I,Q189369,1664.0,country rock,Lady Gaga
732,2024,1,Spooky,Q7579119,1659.0,,Classics IV
733,2024,1,Truly Madly Deeply,Q2544408,1657.0,pop music,Savage Garden
734,2024,1,Against the Wind,Q4691104,1652.0,country music,Bob Seger
735,2024,1,Eye in the Sky,Q1338015,1641.0,progressive rock,The Alan Parsons Project
